3,Chaucer,https://docs.google.com/document/d/1SCy3Tf_uQXAoe5I3_3o9J08gAF4GqO3h31BOtahWH-U/edit?usp=drivesdk,OTG Global session notes : Session 3 : 1.30pm in Chaucer
3,Byron,https://docs.google.com/document/d/1CiCh18PYQJcjS1NCRn1EXXJfCS7FhML915NyYQpU8_A/edit?usp=drivesdk,OTG Global session notes : Session 3 : 1.30pm in Byron
4,St James A,https://docs.google.com/document/d/1-Ns6bYX8Tca46ZVH-JcRQoYpNYXGlz8qAcphJVVQRlQ/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in St James A
4,St James B,https://goo.gl/V44Vxi,OTG Global session notes : Session 4 : 2.30am in St James B
4,Westminster A,https://docs.google.com/document/d/1U5YkVuDPveqBbz5puNaKhC-c89Sn-0E949Psh1PZ69g/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Westminster A
4,Westminster B,https://goo.gl/4GDmKs,OTG Global session notes : Session 4 : 2.30pm in Westminster B
4,Moore,https://docs.google.com/document/d/1fFJ3VH_ieAPrOw-BmtuBeYOwqkWPJqOahMmI5W7jQZU/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Moore
4,Abbey,https://docs.google.com/document/d/1Nt515tV6eiinVBeWkNh07AG3GvaiTlIj_t_SWgq7beQ/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Abbey
4,Rutherford,https://docs.google.com/document/d/1e0bpq41IbhrHCImSzS7cEyC-nXZA0tSwKTV9PBJd2yA/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Rutherford
4,Wordsworth,https://docs.google.com/document/d/14y1fv8clCJTihpoObPCSe4lI0Ds1vVNZU6zOjNVF08A/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Wordsworth
4,Shelley,https://docs.google.com/document/d/1EF-JKHkZftHF6Kb3rjVqLPV7XkEsTceUUItipVse3kM/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Shelley
4,Wesley,https://docs.google.com/document/d/105bEGVLMwtAPx6FB5SailzzM0ZIShi7qjcqGrIP6-IQ/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Wesley
4,Burns,https://docs.google.com/document/d/1bymlHRWD-kziJXKBdjjXewxIOUtF69C8oJhC-LHbWHw/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Burns
4,Keats,https://docs.google.com/document/d/1E9rSFW3hJuF-gsZKmJG7L25c3cjYMYBy4C9ZCxY79og/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Keats
4,Chaucer,https://docs.google.com/document/d/1zjx_SRHzQkVDWv1B6SMp2GQBz3aAJnT-Lo9kX6Euq0s/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Chaucer
4,Byron,https://docs.google.com/document/d/1SRAOoh43jaoMtKdO82NPzUeuKpcsF3RzAZMR2DbWKx0/edit?usp=drivesdk,OTG Global session notes : Session 4 : 2.30pm in Byron
5,St James A,https://docs.google.com/document/d/1cgsdMSmg-DYV_y1gofxk6uGl3i-mm3w2KKVNNLt8sLs/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in St James A
5,St James B,https://goo.gl/ZS2JD4,OTG Global session notes : Session 5 : 3.30am in St James B
5,Westminster A,https://docs.google.com/document/d/1ian7p_r0_M8lxd3bx9wqbq5BZhW1X4lYFxuBJPz7wlY/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Westminster A
5,Westminster B,https://goo.gl/fkM96Q,OTG Global session notes : Session 5 : 3.30pm in Westminster B
5,Moore,https://docs.google.com/document/d/1iiYtwZhB7jY2-jNWpQ1uddi_v3vCwkoYXh1FjZGxqnI/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Moore
5,Abbey,https://docs.google.com/document/d/1dQrxYOHoIbFidWpE2psu8hZDSbeD_Zwr4ixhkVp5fcE/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Abbey
5,Rutherford,https://docs.google.com/document/d/1TVzx6en6Z0GnWj3p4M8ucv7qWu-mFksLrs_lebmxRlY/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Rutherford
5,Wordsworth,https://docs.google.com/document/d/1Oe6EKshqtY3aJ7bbnE24p7mWVhlUtpC3NAGjvLgwreo/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Wordsworth
5,Shelley,https://docs.google.com/document/d/1247NX6egq7uaTFigs100cyLaU6_LZ1p1iHzw-sOqitQ/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Shelley
5,Wesley,https://docs.google.com/document/d/1fTF974ku03FSDtJwsRKvaBCuJMGPUmeLJ3spU6zDAwg/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Wesley
5,Burns,https://docs.google.com/document/d/1opTRnyRBUZSBcjDaEmX4rcSFrDdyupzn3L7syvuHZ-4/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Burns
5,Keats,https://docs.google.com/document/d/1nzgG2sXaLkh7v6EaJLUkgmOtUM5zHI_0NOBqONqkNFQ/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Keats
5,Chaucer,https://docs.google.com/document/d/1X5yejMbWRSedtdG5vztk1xz-vkTPUQewURu4e52G3qg/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Chaucer
5,Byron,https://docs.google.com/document/d/1hre1hZLpLqog6wLn4QOo7lin8j38kfIJtM1Fojqja2w/edit?usp=drivesdk,OTG Global session notes : Session 5 : 3.30pm in Byron
